,ID,subtech_ID,Name,Description,tactics
8958,,0.1,Remote Access Software,The threat actors used a cloud-based remote access software called LogMeIn for their attacks.,Command and Control
8959,,0.1,Remote Access Software,The threat actors has established tmate sessions for C2 communications.,Command and Control
8960,,0.1,Remote Access Software,The threat actors has used remote administration tools or remote industrial control system client software for execution and to maliciously release electricity breakers.,Command and Control
8961,,0.1,Remote Access Software,The threat actors has used a modified version of TeamViewer and Remote Utilities for remote access.,Command and Control
8962,,0.1,Remote Access Software,The threat actors has installed TeamViewer on targeted systems.,Command and Control
8963,,0.1,Remote Access Software,"The threat actors has used a legitimate application, ScreenConnect, to manage systems remotely and move laterally. ",Command and Control
8964,,0.1,Remote Access Software,The threat actors has used a modified TeamViewer client as a command and control channel.,Command and Control
8965,,0.1,Remote Access Software,"The threat actors has used the cloud-based remote management and monitoring tool ""ConnectWise Control"" to deploy the malware.",Command and Control
8966,,0.1,Remote Access Software,"The malware has used the malware variant, TerraTV, to run a legitimate TeamViewer application to connect to compromrised machines.",Command and Control
8967,,0.1,Remote Access Software,The threat actors used DameWare Mini Remote Control for lateral movement.,Command and Control
8968,,0.1,Remote Access Software,"The threat actors used the Ammyy Admin tool as well as TeamViewer for remote access, including to preserve remote access if a Cobalt Strike module was lost.",Command and Control
8969,,0.1,Remote Access Software,The threat actors used legitimate programs such as AmmyyAdmin and Team Viewer for remote interactive C2 to target systems.,Command and Control
8970,,0.1,Remote Access Software,"During the attack, threat actors used several remote administration tools as persistent infiltration channels.",Command and Control
8971,,0.1,Remote Access Software,"During the attack, the threat actors used AnyDesk to transfer tools between systems.",Command and Control
8972,,0.1,Remote Access Software,"During the attack, the threat actors installed the AnyDesk remote desktop application onto the compromised network.",Command and Control
8973,T1563,,Remote Service Session Hijacking,"Adversaries may take control of preexisting sessions with remote services to move laterally in an environment. Users may use valid credentials to log into a service specifically designed to accept remote connections, such as telnet, SSH, and RDP. When a user logs into a service, a session will be established that will allow them to maintain a continuous interaction with that service.",
8974,,0.1,RDP Hijacking,The malware enumerates current remote desktop sessions and tries to execute the malware on each session.,Lateral Movement
8975,,0.1,RDP Hijacking,The threat actors has targeted victims with remote administration tools including RDP.,Lateral Movement
8976,,0.001,SSH Hijacking,"Adversaries may hijack a legitimate user's SSH session to move laterally within an environment. Secure Shell (SSH) is a standard means of remote access on Linux and macOS systems. It allows a user to connect to another system via an encrypted tunnel, commonly authenticating through a password, certificate or the use of an asymmetric encryption key pair.",
8977,,0.002,RDP Hijacking,Adversaries may hijack a legitimate user’s remote desktop session to move laterally within an environment. Remote desktop is a common feature in operating systems. It allows a user to log into an interactive session with a system desktop graphical user interface on a remote system. Microsoft refers to its implementation of the Remote Desktop Protocol (RDP) as Remote Desktop Services (RDS).,
8978,T1021,,Remote Services,"Adversaries may use Valid Accounts to log into a service specifically designed to accept remote connections, such as telnet, SSH, and VNC. The adversary may then perform actions as the logged-on user.",
8979,,0.1,SMB/Windows Admin Shares,The malware has been copied over network shares to move laterally.,Lateral Movement
8980,,0.1,Remote Desktop Protocol,The malware has used RDP for lateral movement.,Lateral Movement
8981,,0.1,Remote Desktop Protocol,The malware has a module for performing remote desktop access.,Lateral Movement
8982,,0.1,Remote Desktop Protocol,The malware can support RDP control.,Lateral Movement
8983,,0.1,VNC,The malware supports functionality for VNC sessions. ,Lateral Movement
8984,,0.1,Remote Desktop Protocol,The malware has remote desktop functionality. ,Lateral Movement
8985,,0.1,SMB/Windows Admin Shares,The malware has the ability to use SMB for communication.,Lateral Movement
8986,,0.1,VNC,The malware has the ability of performing remote desktop access via a VNC console.,Lateral Movement
8987,,0.1,Remote Desktop Protocol,The malware has the ability to control an infected PC using RDP.,Lateral Movement
8988,,0.1,VNC,The malware has used a VNC module to monitor the victim and collect information to pivot to valuable systems on the network ,Lateral Movement
8989,,0.1,SMB/Windows Admin Shares,The malware propagates to available network shares.,Lateral Movement
8990,,0.1,Remote Services,The malware can propagate via peer-to-peer communication and updates using RPC.,Lateral Movement
8991,,0.1,SMB/Windows Admin Shares,"The malware accesses network share(s), enables share access to the target device, copies an executable payload to the target system, and uses a Scheduled Task/Job to execute the malware.",Lateral Movement
8992,,0.1,Remote Desktop Protocol,The malware has commands for adding a remote desktop user and sending RDP traffic to the attacker through a reverse SSH tunnel.,Lateral Movement
8993,,0.1,Windows Remote Management,The malware tracks `TrustedHosts` and can move laterally to these targets via WinRM.,Lateral Movement
8994,,0.1,Distributed Component Object Model,The malware can use `System` namespace methods to execute lateral movement using DCOM.,Lateral Movement
8995,,0.1,Remote Desktop Protocol,The malware has the ability to use RDP to connect to victim's machines.,Lateral Movement
8996,,0.1,SMB/Windows Admin Shares,The malware has used the C$ network share for lateral movement.,Lateral Movement
8997,,0.1,SMB/Windows Admin Shares,The malware can use SMB to connect to move laterally.,Lateral Movement
8998,,0.1,Remote Desktop Protocol,"The malware has a plugin to perform RDP access.
",Lateral Movement
8999,,0.1,SMB/Windows Admin Shares,The malware malware platform can use Windows admin shares to move laterally.,Lateral Movement
9000,,0.1,Remote Desktop Protocol,The malware has a module for performing remote desktop access.,Lateral Movement
9001,,0.1,Remote Desktop Protocol,The malware has laterally moved using RDP connections. ,Lateral Movement
9002,,0.1,Remote Desktop Protocol,The malware can enable/disable RDP connection and can start a remote desktop session using a browser web socket client.,Lateral Movement
9003,,0.1,SMB/Windows Admin Shares,"The malware, a tool that has been used by adversaries, writes programs to the ADMIN$network share to execute commands on remote systems.",Lateral Movement
9004,,0.1,VNC,The malware uses VNC to connect into systems.,Lateral Movement
9005,,0.1,SMB/Windows Admin Shares,The malware uses the malware to interact with the ADMIN$network share to execute commands on remote systems.,Lateral Movement
9006,,0.1,SMB/Windows Admin Shares,"The malware can use the malware, which interacts with the ADMIN$network share to execute commands on remote systems.",Lateral Movement
9007,,0.1,SMB/Windows Admin Shares,The malware uses Windows admin shares to establish authenticated sessions to remote systems over SMB as part of lateral movement.,Lateral Movement
9008,,0.1,SMB/Windows Admin Shares,Lateral movement can be done with the malware through net usecommands to connect to the on remote systems.,Lateral Movement
9009,,0.1,Remote Services,The malware can manage remote screen sessions.,Lateral Movement
9010,,0.1,SMB/Windows Admin Shares,The malware can infect victims by brute forcing SMB.,Lateral Movement
9011,,0.1,SMB/Windows Admin Shares,The malware copies itself over network shares to move laterally on a victim network.,Lateral Movement
9012,,0.1,Remote Desktop Protocol,The malware can enable remote desktop on the victim's machine.,Lateral Movement
9013,,0.1,Remote Services,The malware has the ability to remotely trigger keyboard input and mouse clicks. ,Lateral Movement
9014,,0.1,SSH,The malware has used SSH for lateral movement.,Lateral Movement
9015,,0.1,Remote Desktop Protocol,The malware has a module for performing remote desktop access.,Lateral Movement
9016,,0.1,SMB/Windows Admin Shares,The malware can use a list of hardcoded credentials to to authenticate via NTLMSSP to the SMB shares on remote systems.,Lateral Movement
9017,,0.1,SSH,The malware contains modules for executing commands over SSH as well as in-memory VNC agent injection.,Lateral Movement
9018,,0.1,Distributed Component Object Model,The malware can utilize Invoke-DCOMto leverage remote COM execution for lateral movement.,Lateral Movement
9019,,0.1,SMB/Windows Admin Shares,The malware leverages the Admin$ share for lateral movement once the local admin password has been brute forced.  ,Lateral Movement
9020,,0.1,SMB/Windows Admin Shares,Adversaries can instruct the malware to spread laterally by copying itself to shares it has enumerated and for which it has obtained legitimate credentials (via keylogging or other means). The remote host is then infected by using the compromised credentials to schedule a task on remote machines that executes the malware.,Lateral Movement
9021,,0.1,SMB/Windows Admin Shares,The malware can spread throughout a network via SMB prior to encryption.,Lateral Movement
9022,,0.1,Remote Desktop Protocol,The malware can open an active screen of the victim’s machine and take control of the mouse and keyboard.,Lateral Movement
9023,,0.1,VNC,The malware can use VNC for remote access to targeted systems.,Lateral Movement
9024,,0.1,SMB/Windows Admin Shares,"The malware can spread via SMB and encrypts files on different hosts, potentially compromising an entire network.",Lateral Movement
9025,,0.1,SMB/Windows Admin Shares,The malware variants spread through NetBIOS share propagation.,Lateral Movement
9026,,0.1,Windows Remote Management,The malware can use WinRMto execute a payload on a remote host.,Lateral Movement
9027,,0.1,SSH,The malware can SSH to a remote service.,Lateral Movement
9028,,0.1,SMB/Windows Admin Shares,The malware can use Window admin shares (C$ and ADMIN$) for lateral movement.,Lateral Movement
9029,,0.1,Remote Desktop Protocol,The malware can start a VNC-based remote desktop server and tunnel the connection through the already established C2 channel.,Lateral Movement
9030,,0.1,Distributed Component Object Model,The malware can deliver Beacon payloads for lateral movement by leveraging remote COM execution.,Lateral Movement
9031,,0.1,VNC,The malware can start a remote VNC session by downloading a new plugin.,Lateral Movement
9032,,0.1,Remote Desktop Protocol,The malware enables concurrent Remote Desktop Protocol (RDP) sessions.,Lateral Movement
9033,,0.1,Windows Remote Management,The malware can use WinRM for pivoting.,Lateral Movement
9034,,0.1,SMB/Windows Admin Shares,The malware has the ability to use SMB to pivot in compromised networks.,Lateral Movement
9035,,0.1,Remote Services,The malware has the ability to use RPC for lateral movement.,Lateral Movement
9036,,0.1,SMB/Windows Admin Shares,The malware has run a plug-in on a victim to spread through the local network by using the malware and accessing admin shares.,Lateral Movement
9037,,0.1,SMB/Windows Admin Shares,The malware can support windows execution via SMB shares.,Lateral Movement
9038,,0.1,SSH,The threat actors has used Putty Secure Copy Client (PSCP) to transfer data.,Lateral Movement
9039,,0.1,Remote Desktop Protocol,The threat actors has used RDP connections to move across the victim network.,Lateral Movement
9040,,0.1,Windows Remote Management,The threat actors has used Window Remote Management to move laterally through a victim network.,Lateral Movement
9041,,0.1,SMB/Windows Admin Shares,The threat actors has used SMB to drop Cobalt Strike Beacon on a domain controller for lateral movement.,Lateral Movement
9042,,0.1,Remote Desktop Protocol,The threat actors has used RDP for lateral movement.,Lateral Movement
9043,,0.1,SMB/Windows Admin Shares,The threat actors used net usecommands to connect to lateral systems within a network.,Lateral Movement
9044,,0.1,Windows Remote Management,The threat actors has used WinRM to enable remote execution.,Lateral Movement
9045,,0.1,SMB/Windows Admin Shares,The threat actors actors mapped network drives using net use.,Lateral Movement
9046,,0.1,SSH,The threat actors has used SSH to connect back to victim machines. the threat actors has also used SSH to transfer tools and payloads onto victim hosts and execute them.,Lateral Movement
9047,,0.1,SSH,The threat actors has relied on encrypted SSH-based tunnels to transfer tools and for remote command/program execution.,Lateral Movement
9048,,0.1,Remote Desktop Protocol,The threat actors utilized RDP throughout an operation.	,Lateral Movement
9049,,0.1,Remote Desktop Protocol,The threat actors has used RDP for lateral movement.	,Lateral Movement
9050,,0.1,SMB/Windows Admin Shares,The threat actors has copied payloads to the `ADMIN$` share of remote systems and run net useto connect to network shares.,Lateral Movement
9051,,0.1,SSH,The threat actors has spread its coinminer via SSH.	,Lateral Movement
9052,,0.1,Remote Desktop Protocol,The threat actors attempted to use RDP to move laterally.,Lateral Movement
9053,,0.1,SMB/Windows Admin Shares,"The threat actors has copied its backdoor across open network shares, including ADMIN$, C$WINDOWS, D$WINDOWS, and E$WINDOWS.",Lateral Movement
9054,,0.1,SSH,The threat actors has used Putty to access compromised systems.,Lateral Movement
9055,,0.1,Remote Desktop Protocol,The threat actors has used Remote Desktop Protocol for lateral movement. The group has also used tunneling tools to tunnel RDP into the environment.,Lateral Movement
9056,,0.1,SMB/Windows Admin Shares,The threat actors has used batch scripts that can enable SMB on a compromised host.,Lateral Movement
9057,,0.1,Remote Desktop Protocol,The threat actors has used Remote Desktop Services to copy tools on targeted systems.,Lateral Movement
9058,,0.1,SSH,The threat actors used ssh for internal reconnaissance.,Lateral Movement
9059,,0.1,Remote Desktop Protocol,The threat actors has targeted RDP credentials and used it to move through the victim environment. ,Lateral Movement
9060,,0.1,SSH,The threat actors used SSH and the PuTTy PSCP utility to gain access to a restricted segment of a compromised network.,Lateral Movement
9061,,0.1,SMB/Windows Admin Shares,The threat actors malware SierraAlfa accesses the ADMIN$share via SMB to conduct lateral movement.,Lateral Movement
9062,,0.1,Remote Desktop Protocol,The threat actors malware SierraCharlie uses RDP for propagation.,Lateral Movement
9063,,0.1,Remote Desktop Protocol,The threat actors has used RDP for direct remote point-and-click access.,Lateral Movement
9064,,0.1,SMB/Windows Admin Shares,The threat actors actors have been known to copy files to the network shares of other computers to move laterally.,Lateral Movement
9065,,0.1,Remote Desktop Protocol,The threat actors has used remote desktop sessions for lateral movement.,Lateral Movement
9066,,0.1,VNC,"The threat actors has used VNC tools, including UltraVNC, to remotely interact with compromised hosts.",Lateral Movement
9067,,0.1,VNC,The threat actors uses VNC for lateral movement.,Lateral Movement
9068,,0.1,SSH,The threat actors uses Putty for lateral movement.,Lateral Movement
9069,,0.1,VNC,The threat actors has installed TightVNC server and client on compromised servers and endpoints for lateral movement.,Lateral Movement
9070,,0.1,SSH,The threat actors has used the PuTTY and Plink tools for lateral movement.,Lateral Movement
9071,,0.1,SMB/Windows Admin Shares,The threat actors has used valid accounts to access SMB shares.,Lateral Movement
9072,,0.1,Remote Desktop Protocol,The threat actors has used RDP to log in and move laterally in the target environment.,Lateral Movement
9073,,0.1,SMB/Windows Admin Shares,The threat actors has attempted to map to C$ on enumerated hosts to test the scope of their current credentials/context.,Lateral Movement
9074,,0.1,Remote Desktop Protocol,The threat actors has used RDP for lateral movement.,Lateral Movement
9075,,0.1,VNC,The threat actors has used TightVNC to control compromised hosts.,Lateral Movement
9076,,0.1,SSH,The threat actors has used SSH to move laterally through victim environments.,Lateral Movement
9077,,0.1,Remote Desktop Protocol,"The threat actors has used RDP to move laterally in victim environments.
",Lateral Movement
9078,,0.1,Remote Desktop Protocol,The threat actors used RDP to move laterally in victim networks.,Lateral Movement
9079,,0.1,Remote Desktop Protocol,The threat actors has used RDP to move laterally to systems in the victim environment.,Lateral Movement
9080,,0.1,Remote Desktop Protocol,The threat actors has moved laterally via RDP.,Lateral Movement
9081,,0.1,SMB/Windows Admin Shares,The threat actors uses net.exe to connect to network shares using net usecommands with compromised credentials.,Lateral Movement
9082,,0.1,Remote Desktop Protocol,The threat actors has used Remote Desktop Protocol to conduct lateral movement.,Lateral Movement
9083,,0.1,Windows Remote Management,The threat actors has used WinRM for lateral movement.,Lateral Movement
9084,,0.1,SMB/Windows Admin Shares,The threat actors has used Windows admin shares to move laterally.,Lateral Movement
9085,,0.1,Remote Desktop Protocol,The threat actors has used RDP to access targeted systems.,Lateral Movement
9086,,0.1,SMB/Windows Admin Shares,The threat actors has used Windows Explorer to manually copy malicious files to remote hosts over SMB.,Lateral Movement
9087,,0.1,Remote Desktop Protocol,The threat actors has used Remote Desktop to log on to servers interactively and manually copy files to remote hosts.,Lateral Movement
9088,,0.1,SSH,The threat actors has used Putty for remote access.,Lateral Movement
9089,,0.1,Remote Desktop Protocol,The threat actors has used RDP during operations.,Lateral Movement
9090,,0.1,SMB/Windows Admin Shares,The threat actors has transferred implant files using Windows Admin Shares.,Lateral Movement
9091,,0.1,Remote Desktop Protocol,The threat actors used RDP for lateral movement.,Lateral Movement
9092,,0.1,SSH,The threat actors used secure shell (SSH) to move laterally among their targets.,Lateral Movement
9093,,0.1,SMB/Windows Admin Shares,The threat actors has used SMB for lateral movement.,Lateral Movement
9094,,0.1,Remote Desktop Protocol,"The threat actors has been seen using RDP for lateral movement and persistence, in some cases employing the rdpwinst tool for mangement of multiple sessions.",Lateral Movement
9095,,0.1,SMB/Windows Admin Shares,The threat actors used the malware to use Windows' hidden network shares to copy their tools to remote machines for execution.,Lateral Movement
9096,,0.1,SMB/Windows Admin Shares,The threat actors will copy files over to Windows Admin Shares (like ADMIN$) as part of lateral movement.,Lateral Movement
9097,,0.1,Remote Desktop Protocol,The threat actors enables the Remote Desktop Protocol for persistence. the threat actors has also interacted with compromised systems to browse and copy files through RDP sessions.,Lateral Movement
9098,,0.1,Cloud Services,"The threat actors has leveraged compromised high-privileged on-premises accounts synced to Office 365 to move laterally into a cloud environment, including through the use of Azure AD PowerShell.",Lateral Movement
9099,,0.1,SMB/Windows Admin Shares,The threat actors has mapped network drives using the malware and administrator credentials.,Lateral Movement
9100,,0.1,Remote Desktop Protocol,The threat actors group is known to have used RDP during operations.,Lateral Movement
9101,,0.1,Windows Remote Management,"During the attack, the threat actors used WinRM via PowerShell to execute commands and payloads on remote hosts.",Lateral Movement
9102,,0.1,SMB/Windows Admin Shares,"During the attack, the threat actors used administrative accounts to connect over SMB to targeted users.",Lateral Movement
9103,,0.1,Remote Desktop Protocol,"During the attack, the threat actors used RDP sessions from public-facing systems to internal servers.",Lateral Movement
9104,,0.1,SMB/Windows Admin Shares,"During the attack, threat actors used the malware's smbexec.py as well as accessing the C$ and IPC$ shares to move laterally.",Lateral Movement
9105,,0.1,Remote Desktop Protocol,"During the attack, the threat actors opened a variety of ports to establish RDP connections, including ports 28035, 32467, 41578, and 46892.",Lateral Movement
9106,,0.1,Remote Desktop Protocol,"During the attack, the threat actors used RDP to access specific network hosts of interest.",Lateral Movement
9107,,0.1,SMB/Windows Admin Shares,"During the attack, the threat actors utilized `net use` to connect to network shares.",Lateral Movement
9108,,0.001,Remote Desktop Protocol,Adversaries may use Valid Accounts to log into a computer using the Remote Desktop Protocol (RDP). The adversary may then perform actions as the logged-on user.,
9109,,0.002,SMB/Windows Admin Shares,Adversaries may use Valid Accounts to interact with a remote network share using Server Message Block (SMB). The adversary may then perform actions as the logged-on user.,
9110,,0.003,Distributed Component Object Model,Adversaries may use Valid Accounts to interact with remote machines by taking advantage of Distributed Component Object Model (DCOM). The adversary may then perform actions as the logged-on user.,
9111,,0.004,SSH,Adversaries may use Valid Accounts to log into remote machines using Secure Shell (SSH). The adversary may then perform actions as the logged-on user.,
9112,,0.005,VNC,"Adversaries may use Valid Accounts to remotely control machines using Virtual Network Computing (VNC). VNC is a platform-independent desktop sharing system that uses the RFB (""remote framebuffer"") protocol to enable users to remotely control another computer’s display by relaying the screen, mouse, and keyboard inputs over the network.",
9113,,0.006,Windows Remote Management,Adversaries may use Valid Accounts to interact with remote systems using Windows Remote Management (WinRM). The adversary may then perform actions as the logged-on user.,
9114,T1018,,Remote System Discovery,"Adversaries may attempt to get a listing of other systems by IP address, hostname, or other logical identifier on a network that may be used for Lateral Movement from the current system. Functionality could exist within remote access tools to enable this, but utilities available on the operating system could also be used such as Ping or net view using Net.",
9115,,0.1,Remote System Discovery,The malware uses the net viewcommand for discovery.,Discovery
9116,,0.1,Remote System Discovery,The malware can identify remote hosts on connected networks.,Discovery
9117,,0.1,Remote System Discovery,The malware scans its local network segment for remote systems to try to exploit and copy itself to.,Discovery
9118,,0.1,Remote System Discovery,The malware can use net viewto gather information about remote systems.,Discovery
9119,,0.1,Remote System Discovery,The malware can enumerate computers and network devices.,Discovery
9120,,0.1,Remote System Discovery,The malware command and execution module can perform target system enumeration.,Discovery
9121,,0.1,Remote System Discovery,The malware may use net view /domainto display hostnames of available systems on a network.,Discovery
9122,,0.1,Remote System Discovery,"The malware can identify payment systems, payment gateways, and ATM systems in compromised environments.",Discovery
9123,,0.1,Remote System Discovery,The malware scans the C-class subnet of the IPs on the victim's interfaces.,Discovery
9124,,0.1,Remote System Discovery,The malware can enumerate and collect the properties of domain computers.,Discovery
9125,,0.1,Remote System Discovery,"The malware has a command to list all servers in the domain, as well as one to locate domain controllers on a domain.",Discovery
9126,,0.1,Remote System Discovery,The malware can ping or traceroute a remote host.,Discovery
9127,,0.1,Remote System Discovery,The malware can enumerate Azure AD systems and devices.,Discovery
9128,,0.1,Remote System Discovery,The malware runs the net view /domainand net viewcommands.,Discovery
9129,,0.1,Remote System Discovery,The malware can identify remote systems through the net viewcommand.,Discovery
9130,,0.1,Remote System Discovery,The malware used Nmap for remote system discovery.,Discovery
9131,,0.1,Remote System Discovery,The malware can be used to identify remote systems within a network.,Discovery
9132,,0.1,Remote System Discovery,The malware uses Windows Management Instrumentation to enumerate all systems in the network.,Discovery
9133,,0.1,Remote System Discovery,The malware performs a connection test to discover remote systems in the network,Discovery
9134,,0.1,Remote System Discovery,The malware may be used to enumerate remote domain controllers using options such as /dclistand /dsgetdc.,Discovery
9135,,0.1,Remote System Discovery,Commands such as net viewcan be used in the malware to gather information about available remote systems.,Discovery
9136,,0.1,Remote System Discovery,The malware can list NetBIOS computer names.	,Discovery
9137,,0.1,Remote System Discovery,The malware has the capability to identify remote hosts on connected networks.,Discovery
9138,,0.1,Remote System Discovery,The malware collects a list of available servers with the command net view.,Discovery
9139,,0.1,Remote System Discovery,The malware has used a script to parse files like /etc/hostsand SSH known_hoststo discover remote systems.,Discovery
9140,,0.1,Remote System Discovery,The malware can enumerate remote computers in the compromised network.,Discovery
9141,,0.1,Remote System Discovery,"The malware can find machines on the local network by gathering known local IP addresses through `DNSGetCacheDataTable`, `GetIpNetTable`,`WNetOpenEnumW(RESOURCE_GLOBALNET, RESOURCETYPE_ANY)`,`NetServerEnum`,`GetTcpTable`, and `GetAdaptersAddresses.`",Discovery
9142,,0.1,Remote System Discovery,The malware can collect information about hosts on the victim network.,Discovery
9143,,0.1,Remote System Discovery,The malware has been used to execute net viewon a targeted system. ,Discovery
9144,,0.1,Remote System Discovery,The malware uses the net viewcommand on the victim’s machine.,Discovery
9145,,0.1,Remote System Discovery,The malware can use the ARP table to find remote hosts to scan. ,Discovery
9146,,0.1,Remote System Discovery,The malware can search for other machines connected to compromised host and attempt to map the network.,Discovery
9147,,0.1,Remote System Discovery,"The malware can discover active IP addresses, along with the machine name, within a targeted network.",Discovery
9148,,0.1,Remote System Discovery,The malware has the ability to discover hosts on a target network.,Discovery
9149,,0.1,Remote System Discovery,The malware runs the net viewcommand,Discovery
9150,,0.1,Remote System Discovery,The malware uses the native Windows Network Enumeration APIs to interrogate and discover targets in a Windows Active Directory network.,Discovery
9151,,0.1,Remote System Discovery,The malware uses the net viewcommand.,Discovery
9152,,0.1,Remote System Discovery,"The malware can enumerate and collect the properties of domain computers, including domain controllers.",Discovery
9153,,0.1,Remote System Discovery,The malware can broadcasts NetBIOS Name Service (NBNC) messages to search for servers connected to compromised networks.,Discovery
9154,,0.1,Remote System Discovery,The malware can use LDAP queries to connect to AD and iterate over connected workstations.,Discovery
9155,,0.1,Remote System Discovery,The malware can use net viewto discover remote systems.,Discovery
9156,,0.1,Remote System Discovery,The malware can enumerate remote systems using  Net View.,Discovery
9157,,0.1,Remote System Discovery,The malware can enumerate and map ICS-specific systems in victim environments.,Discovery
9158,,0.1,Remote System Discovery,"The malware can be used to display a host's ARP cache, which may include address resolutions for remote systems.",Discovery
9159,,0.1,Remote System Discovery,The malware has the ability to query Active Directory for computers.,Discovery
9160,,0.1,Remote System Discovery,The threat actors uses scripts to enumerate IP ranges on the victim network. the threat actors has also issued the command net view /domainto a the malware implant to gather information about remote systems on the network.,Discovery
9161,,0.1,Remote System Discovery,"The threat actors has used networkdll for network discovery and psfin specifically for financial and point of sale indicators. the threat actors has also used the malware and nltest/dclistto enumerate domain computers, including the domain controller.",Discovery
9162,,0.1,Remote System Discovery,"The threat actors surveys a system upon check-in to discover remote systems on a local network using the net viewand net view /DOMAINcommands. the threat actors has also used net group ""Domain Computers"" /domain, net group ""Domain Controllers"" /domain, and net group ""Exchange Servers"" /domainto enumerate domain computers, including the organization's DC and Exchange Server.",Discovery
9163,,0.1,Remote System Discovery,The threat actors has used the net viewcommand.,Discovery
9164,,0.1,Remote System Discovery,"The threat actors has used Nmap to scan the corporate network, build a network topology, and identify vulnerable hosts.	",Discovery
9165,,0.1,Remote System Discovery,"The threat actors has used a tool to query Active Directory using LDAP, discovering information about computers listed in AD. ",Discovery
9166,,0.1,Remote System Discovery,The threat actors has looked for IP addresses in the known_hosts file on the infected system and attempted to SSH into them.	,Discovery
9167,,0.1,Remote System Discovery,The threat actors has used a netbios scanner for remote machine identification.,Discovery
9168,,0.1,Remote System Discovery,The threat actors has used the malware for discovery on targeted networks.,Discovery
9169,,0.1,Remote System Discovery,The threat actors used Microsoft’s Sysinternals tools to gather detailed information about remote systems.,Discovery
9170,,0.1,Remote System Discovery,"The threat actors has used network scanning and enumeration tools, including the malware.",Discovery
9171,,0.1,Remote System Discovery,"The threat actors has used PowerView to enumerate all Windows Server, Windows Server 2003, and Windows 7 instances in the Active Directory database.",Discovery
9172,,0.1,Remote System Discovery,The threat actors has used `net view` to enumerate domain machines.,Discovery
9173,,0.1,Remote System Discovery,"The threat actors has enumerated domain controllers using `net group ""Domain computers""` and `nltest /dclist`.",Discovery
9174,,0.1,Remote System Discovery,The threat actors used a modified version of the malware to identify available NetBIOS name servers over the network as well as pingto identify remote systems.,Discovery
9175,,0.1,Remote System Discovery,The threat actors has used Angry IP Scanner to detect remote systems.,Discovery
9176,,0.1,Remote System Discovery,The threat actors has used the malware and other Active Directory utilities to enumerate hosts; they have also used nltest.exe /dclistto retrieve a list of domain controllers.,Discovery
9177,,0.1,Remote System Discovery,"The threat actors used publicly available tools (including Microsoft's built-in SQL querying tool, osql.exe) to map the internal network and conduct reconnaissance against Active Directory, Structured Query Language (SQL) servers, and NetBIOS.",Discovery
9178,,0.1,Remote System Discovery,The threat actors has used the open source tool Essential NetTools to map the network and build a list of targets.,Discovery
9179,,0.1,Remote System Discovery,"The threat actors used the command powershell “Get-EventLog -LogName security -Newest 500 | where {$_.EventID -eq 4624} | format-list -
property * | findstr “Address””to find the network information of successfully logged-in accounts to discovery addresses of other machines. the threat actors has also used multiple scanning tools to discover other machines within the same compromised network.",Discovery
9180,,0.1,Remote System Discovery,The threat actors has likely obtained a list of hosts in the victim environment.,Discovery
9181,,0.1,Remote System Discovery,The threat actors has used ping to identify other machines of interest.,Discovery
9182,,0.1,Remote System Discovery,The threat actors has utilized various scans and queries to find domain controllers and remote services in the target environment.,Discovery
9183,,0.1,Remote System Discovery,The threat actors typically use pingand the malware to enumerate systems.,Discovery
9184,,0.1,Remote System Discovery,The threat actors has used the malware and custom tools to discover remote systems.,Discovery
9185,,0.1,Remote System Discovery,"The threat actors has enumerated DC servers using the command net group ""Domain Controllers"" /domain. The group has also used the pingcommand.",Discovery
9186,,0.1,Remote System Discovery,The threat actors has a tool that can detect the existence of remote systems.,Discovery
9187,,0.1,Remote System Discovery,"During the attack, the threat actors used the malware to enumerate remote systems.",Discovery
9188,,0.1,Remote System Discovery,"During the attack, threat actors used `nbtscan` and `ping` to discover remote systems, as well as `dsquery subnet` on a domain controller to retrieve all subnets in the Active Directory.",Discovery
9189,,0.1,Remote System Discovery,"During the attack, the threat actors used the `net view` and `ping` commands as part of their advanced reconnaissance.",Discovery
9190,,0.1,Remote System Discovery,"During the attack, the threat actors used several tools and batch files to map victims' internal networks.",Discovery
9191,,0.1,Remote System Discovery,"During the attack, the threat actors used the commands `net view /all /domain` and `ping` to discover remote systems. They also used PowerView's PowerShell Invoke-ShareFinder script for file share enumeration.",Discovery
9192,,0.1,Remote System Discovery,"During the attack, the threat actors checked for connectivity to resources within the network and used LDAP to query Active Directory, discovering information about computers listed in AD.",Discovery
9193,T1091,,Replication Through Removable Media,"Adversaries may move onto systems, possibly those on disconnected or air-gapped networks, by copying malware to removable media and taking advantage of Autorun features when the media is inserted into a system and executes. In the case of Lateral Movement, this may occur through modification of executable files stored on removable media or by copying malware and renaming it to look like a legitimate file to trick users into executing it on a separate system. In the case of Initial Access, this may occur through manual manipulation of the media, modification of systems used to initially format the media, or modification to the media's firmware itself.",
9194,,0.1,Replication Through Removable Media,The malware can be configured to spread via removable drives.,"Initial Access, Lateral Movement"
9195,,0.1,Replication Through Removable Media,The malware has copied itself to and infected removable drives for propagation.,"Initial Access, Lateral Movement"
9196,,0.1,Replication Through Removable Media,The malware is capable of spreading to USB devices.,"Initial Access, Lateral Movement"
9197,,0.1,Replication Through Removable Media,The malware can copy its installer to attached USB storage devices.,"Initial Access, Lateral Movement"
